,name,rating,price,Total Reviews
198,Asus ZenBook Duo UX482EA Intel Core i5 1135G7 14 Inch FHD Touch Display Celestial Blue Laptop,5,"128,000",2.0
199,Asus Zenbook Flip 13 UX363EA Intel Core i7 1165G7 13.3 Inch FHD Touch Display Pine Grey Laptop,5,"128,000",2.0
200,Asus ZenBook Duo UX482EA 11th Gen Intel Core i5 1135G7 14 Inch FHD Touch Display Celestial Blue Laptop #HY023T-UX482EA,5,"130,000",1.0
201,Apple MacBook Air Late 2020 Apple M1 Chip 13.3 Inch Retina Display Touch ID Space Gray MacBook,5,"131,000",1.0
202,Microsoft Surface Laptop 4 Intel Core i5 1135G7 13.5 Inch Pixelsense Multi Touch Display Ice Blue Alcantara Surface Laptop #5BV-00024,0,"132,500",
203,Acer Swift 5 SF514-55TA-77D3 Intel Core i7 1165G7 14 Inch FHD IPS Touch Display Mist Green Laptop,5,"135,000",1.0
204,Asus TUF Dash F15 FX516PM Intel Core i5 11300H 15.6 Inch FHD Display Eclipse Gray Gaming Laptop,5,"135,000",3.0
205,Asus TUF Dash F15 FX516PM Intel Core i5 11300H 15.6 Inch FHD Display Moonlight White Gaming Laptop,5,"135,000",1.0
206,"Apple MacBook Pro Late 2020 Apple M1 Chip 13.3 Inch Retina Display Space Gray Touch Bar and Touch ID Laptop #MYD82LL/A, MYD82ZP/A",4,"137,000",2.0
207,MSI Stealth 15M A11SDK Intel Core i7 1185G7 15.6 Inch FHD IPS Display Carbon Gray Laptop,0,"139,000",
208,MSI Prestige 14 A11SC 11th Gen Intel Core i7 1185G7 14 Inch 4K UHD IPS Display Carbon Grey Laptop,5,"139,000",1.0
209,MSI GF65 Thin 10UE Intel Core i7 10750H 15.6 Inch FHD IPS Display Carbon Grey Gaming Laptop,5,"140,000",1.0
210,Asus ZenBook Duo UX482EG 11th Gen Intel Core i5 1135G7 14 Inch FHD Touch Display Celestial Blue Laptop #HY191T-UX482EG,5,"140,000",1.0
211,Dell G5 15-5500 Intel Core i7 10750H 15.6 Inch FHD Display Black Gaming Laptop,5,"141,000",1.0
212,Gigabyte AORUS 5 KB Intel Core i7 10750H 15.6 Inch FHD Display Matte Black Gaming Laptop,5,"145,000",1.0
213,Microsoft Surface Laptop 4 Intel Core i5 1135G7 13.5 Inch Pixelsense Multi Touch Display Platinum Alcantara Surface Laptop #5B2-00035,0,"145,000",
214,Microsoft Surface Pro X LTE Microsoft SQ2 13 Inch PixelSense MultiTouch Display Platinum 2-in-1 Detachable Laptop #1WX-00001,0,"145,500",
215,"Microsoft Surface Pro X Microsoft SQ1 13 Inch PixelSense MultiTouch Display, Win 10, Matte Black 2-in-1 Laptop",0,"146,000",
216,Asus TUF Dash F15 FX516PM Intel Core i7 11370H 15.6 Inch FHD Display Moonlight White Gaming Laptop,5,"149,000",1.0
217,MSI Prestige 14 A11SB Intel Core i7 1185G7 14 Inch FHD IPS Display Rose Pink Laptop,5,"150,000",1.0
218,"Apple MacBook Pro Late 2020 Apple M1 Chip 8GB Ram 13.3 Inch Retina Display Silver Laptop #MYDC2LL/A, MYDC2ZP/A",0,"151,000",
219,Asus ZenBook Duo UX482EA Intel Core i7 1165G7 14 Inch FHD Touch Display Celestial Blue Laptop,5,"152,000",2.0
220,Asus ZenBook Duo UX482EA Intel Core i7 1165G7 14 Inch FHD Touch Display Backlit Keyboard Celestial Blue Laptop,5,"153,000",1.0
221,Microsoft Surface Pro X LTE Microsoft SQ2 13 Inch PixelSense MultiTouch Display Matte Black 2-in-1 Laptop,5,"155,000",1.0
222,Asus Zenbook Flip S UX371EA Intel Core i7 1165G7 13.3 Inch 4K UHD OLED Touch Display Jade Black Laptop,5,"156,000",2.0
223,Asus ZenBook Duo UX482EA 11th Gen Intel Core i7 1165G7 1TB SSD 14 Inch FHD Touch Display Celestial Blue Laptop #HY028T-UX482EA,5,"156,000",1.0
224,Asus ROG Strix G15 G513QM AMD Ryzen 7 5800H 15.6 Inch FHD Display Black Gaming Laptop,0,"159,000",
225,Asus ROG Strix G15 G513QM AMD Ryzen 7 5800H 15.6 Inch FHD Display Eclipse Gray Gaming Laptop,0,"159,000",
226,MSI Summit E14 A11SCS 11th Gen Intel Core i7 1185G7 14 Inch 4K UHD IPS Display Ink Black Laptop,5,"161,800",2.0
227,Apple MacBook Pro 2019 Intel Core i5 13.3 Inch Retina Display Space Gray MacBook,5,"162,000",1.0
228,Acer Predator Helios 300 PH315-53-798H Intel Core i7 10750H 15.6 Inch FHD Display Abyssal Black Gaming Laptop,5,"162,000",1.0
229,Microsoft Surface Pro 6 8th Gen Intel Core i7 8650U Black Laptop,5,"165,000",1.0
230,Dell G7 15-7500 Intel Core i7 10750H 15.6 Inch FHD Display Mineral Black Gaming Laptop,5,"165,000",1.0
231,Lenovo Legion 5P 15IMH05H Intel Core i7 10750H 15.6 Inch FHD IPS Display Iron Grey Gaming Laptop #82AW0065IN-2Y,5,"166,000",1.0
232,Microsoft Surface Laptop 4 11th Gen Intel Core i7 1185G7 15 Inch Pixelsense Multi Touch Display Platinum Surface Laptop #5IF-00024,5,"166,000",1.0
233,MSI Summit E15 A11SCS Intel Core i7 1185G7 15.6 Inch 4K UHD IPS Display Ink Black Laptop,5,"169,000",2.0
234,Dell G5 15-5500 10th Gen Intel Core i7 10750H 15.6 Inch FHD Display Black Gaming Laptop #SELEKG5CMLH21056500-2Y,5,"169,000",1.0
235,Microsoft Surface Laptop 4 Intel Core i7 1185G7 15 Inch Pixelsense Multi Touch Display Platinum Surface Laptop #5L1-00024,0,"169,000",
236,Dell G7 15-7590 Intel Core i7 9750H 15.6 Inch FHD IPS Display Backlit Keyboard Grey Gaming Laptop,5,"172,000",2.0
237,Microsoft Surface Pro X LTE Microsoft SQ1 13 Inch PixelSense MultiTouch Display Black 2-in-1 Laptop,5,"172,000",1.0
238,Acer Predator Helios 300 PH315 53 703U Intel Core i7 10870H 15.6 Inch FHD Display Abyssal Black Gaming Laptop,5,"180,000",1.0
239,Huawei MateBook X Pro 2020 Intel Core i7 10510U 13 Inch 3K FHD IPS Touch Display Space Gray Laptop,5,"183,000",1.0
240,Asus ROG Zephyrus G14 AW SE GA401QEC AMD Ryzen 9 5900HS 14 Inch 2K WQHD Display Grey Gaming Laptop #GA401QEC-K2064T,5,"188,000",1.0
241,"Apple MacBook Pro (Late 2020) Apple M1 Chip 13.3 Inch Retina Display Space Gray Laptop #Z11BMYD806, Z11C000A9",0,"190,000",
242,Microsoft Surface Laptop 4 11th Gen Intel Core i7 1185G7 13.5 Inch Pixelsense Multi Touch Display Ice Blue Surface Laptop #5F1-00024,5,"194,000",1.0
243,Lenovo Yoga S940-14IIL 10th Gen Intel Core i7 1065G7 14 Inch 4K UHD IPS Display Iron Grey Laptop #81Q8004PIN,5,"195,000",3.0
244,Apple MacBook Pro Late 2020 Apple M1 Chip 13.3 Inch Retina Display Space Gray Laptop #Z11C000AA,0,"195,000",
245,Apple MacBook Pro Late 2020 Apple M1 Chip 13.3 Inch Retina Display Silver Laptop #Z11F000AA/Z11D000BJ,5,"195,000",1.0
246,Lenovo YOGA C940-14IIL Intel Core i7 1065G7 14 Inch 4K UHD Display Mica Laptop,5,"197,000",1.0
247,Microsoft Surface Book 3 Intel Core i7 1065G7 13.5 Inch PixelSense MultiTouch Display Platinum 2 in 1 Laptop,5,"205,000",1.0
248,Gigabyte AERO 15 OLED KC Intel Core i7 10870H 15.6 Inch 4K UHD Display Black Gaming Laptop,5,"206,000",1.0
249,Microsoft Surface Book 3 Intel Core i7 1065G7 13.5 Inch PixelSense MultiTouch Display Platinum 2 in 1 Laptop #SKY-00001,5,"210,000",1.0
250,Microsoft Surface Book 3 Intel Core i7 1065G7 15 Inch Platinum 2 in 1 Laptop #SMG-00001,0,"215,000",
251,Microsoft Surface Laptop 4 Gen Intel Core i7 1185G7 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop #5H1-00001,0,"223,000",
252,Acer Predator Helios 300 PH315 53 70PF Intel Core i7 10870H 15.6 Inch FHD Display Abyssal Black Gaming Laptop,0,"228,000",
253,Lenovo LEGION Y740-15ICHG 8th Gen Intel Core i7 8750H 15.6 Inch FHD Display Black Gaming Laptop,0,"230,000",
254,MSI GP76 Leopard 11UG 11th Gen Intel Core i7 11800H 17.3 Inch FHD Display Black Gaming Laptop,5,"232,000",1.0
255,Gigabyte AORUS 15G XC Intel Core i7 10870H 15.6 Inch FHD IPS Display Black Gaming Laptop,5,"233,000",1.0
256,Asus ROG Zephyrus M15 GU502LW Intel Core i7 10875H 15.6 Inch 4K UHD LED Display Grey Metal Gaming Laptop,5,"249,000",2.0
257,Microsoft Surface Book 3 Intel Core i7 1065G7 13.5 Inch MultiTouch Display Win 10 Pro Platinum 2 in 1 Laptop,5,"260,000",1.0
258,Microsoft Surface Book 3 Intel Core i7 1065G7 13.5 Inch MultiTouch Display Platinum 2 in 1 Laptop,5,"315,000",1.0
259,Microsoft Surface Book 3 Intel Core i7 1065G7 15 Inch PixelSense MultiTouch Display Platinum 2 in 1 Laptop #SMW-00001,0,"325,000",
260,MSI GE76 Raider 11UH 11th Gen Intel Core i9 11980HK 17.3 Inch FHD Display Titanium Blue Gaming Laptop,5,"435,000",1.0
261,Chuwi HeroBook Pro+ Intel CQC J3455 13.3 Inch 3K QHD IPS Display Win 10 Space Grey Laptop,5,"26,500",2.0
262,Chuwi HeroBook Pro+ Intel CQC J3455 13.3 Inch 3K QHD IPS Display Space Grey Laptop,5,"28,400",1.0
263,I-life ZEDAir CX3 Intel Core i3 5005U 15.6 Inch FHD IPS LED Display Black Laptop,5,"32,500",1.0
